name, start_time, end_time, happy, sad, angry, disgust, surprise, fear, neutral 
0K7dCp80n9c[2],8.482,18.322,0,0,0,0,0,1,0
0K7dCp80n9c[3],20.954,30.834,1,0,0,0,0,1,0
0K7dCp80n9c[4],30.163,37.159,0,0,0,0,0,0,1
0K7dCp80n9c[5],36.888,47.605,0,0,0,0,0,0,1
0K7dCp80n9c[6],47.104,51.616,0,0,0,0,0,0,1
0K7dCp80n9c[7],51.065,57.483,0,0,0,0,0,0,1
0OC3wf9x3zQ[0],0.012,3.564,1,1,0,0,0,0,0
0OC3wf9x3zQ[10],60.545,63.857,0,0,1,0,0,0,0
0OC3wf9x3zQ[1],3.973,9.760,1,0,0,0,0,0,0
0OC3wf9x3zQ[2],74.523,78.833,0,0,0,0,0,0,1
0OC3wf9x3zQ[3],79.232,87.943,1,1,0,0,0,0,0
0OC3wf9x3zQ[4],101.831,109.404,0,0,0,0,0,0,1
0OC3wf9x3zQ[5],110.022,119.611,0,0,0,0,0,0,1
0OC3wf9x3zQ[6],16.994,25.544,1,0,0,0,0,0,0
0OC3wf9x3zQ[7],25.544,31.601,1,0,0,0,0,0,0
0OC3wf9x3zQ[8],39.543,47.724,1,1,0,0,0,1,0
0OC3wf9x3zQ[9],48.432,52.603,0,0,1,0,1,0,0
0OXeN3MhFeA[0],0.000,10.300,1,0,1,0,0,0,0
0OXeN3MhFeA[1],9.300,15.967,1,1,0,0,0,1,0
0OXeN3MhFeA[2],54.278,58.860,1,0,0,0,0,0,0
0OXeN3MhFeA[3],64.784,70.823,0,1,0,0,0,1,0
0OXeN3MhFeA[4],70.082,76.470,0,0,0,0,0,0,1
0OXeN3MhFeA[5],15.297,22.313,1,0,0,0,0,1,0
0OXeN3MhFeA[6],75.739,81.000,0,0,0,0,0,0,1
0PlQc98SccA[0],0.000,9.831,1,0,0,0,0,0,0
0PlQc98SccA[1],17.761,25.077,1,0,0,0,0,0,0
0PlQc98SccA[2],24.695,31.412,1,0,0,0,0,0,0
0SfejBuLgFo[0],1.398,10.021,0,0,0,0,0,0,1
0SfejBuLgFo[1],9.230,23.151,0,1,0,0,0,0,0
0SfejBuLgFo[2],22.510,25.645,0,0,0,0,1,0,0
0SfejBuLgFo[3],25.204,31.602,0,1,0,0,0,0,0
0SfejBuLgFo[4],31.081,34.635,0,0,0,0,0,0,1
0SfejBuLgFo[5],34.613,39.484,0,0,0,0,0,0,1
0SfejBuLgFo[6],39.053,41.799,0,1,0,0,0,0,0
0SfejBuLgFo[7],41.327,47.097,0,0,0,0,0,0,1
0Svu5BldR5A[0],0.000,11.398,1,0,0,0,0,0,0
0Svu5BldR5A[1],76.956,81.888,1,0,1,0,0,0,0
0W4WsjhDgUI[0],17.352,28.678,0,1,1,0,0,0,0
0WIwQgH4lKg[0],21.014,27.052,1,0,0,0,1,0,0
0WIwQgH4lKg[1],26.092,33.118,1,0,0,0,1,0,0
0WIwQgH4lKg[2],34.653,39.234,1,0,0,0,1,0,0
0WIwQgH4lKg[3],41.327,44.063,1,0,0,0,0,0,0
0WIwQgH4lKg[4],43.063,46.119,1,0,1,0,0,0,0
0WIwQgH4lKg[5],45.119,49.232,1,0,0,0,0,0,0
0Xs8wJrAmxs[0],29.764,42.317,1,1,0,1,0,0,0
0Xs8wJrAmxs[1],43.802,56.844,0,1,1,0,0,0,0
0Xs8wJrAmxs[2],56.453,65.315,0,0,1,1,0,0,0
0Xs8wJrAmxs[3],64.315,70.483,0,0,1,0,0,0,0
0YdYFtVdlWE[0],-0.458,3.137,0,0,0,0,0,0,1
0YdYFtVdlWE[10],96.781,107.609,1,0,0,0,1,0,0
0YdYFtVdlWE[11],3.573,8.754,0,1,0,0,0,0,0
0YdYFtVdlWE[12],106.988,110.014,1,0,0,0,0,0,0
0YdYFtVdlWE[13],109.014,128.093,1,0,1,0,0,0,0
0YdYFtVdlWE[14],127.332,130.307,1,0,0,0,0,0,0
0YdYFtVdlWE[15],129.936,137.272,0,0,0,0,0,0,1
0YdYFtVdlWE[16],9.031,21.994,1,0,0,0,0,0,0
0YdYFtVdlWE[17],21.762,28.978,0,0,0,0,0,0,1
0YdYFtVdlWE[18],27.978,31.542,0,0,0,0,0,0,1
0YdYFtVdlWE[19],32.039,35.283,0,0,0,0,0,0,1
0YdYFtVdlWE[1],45.937,52.185,0,1,1,1,1,0,0
0YdYFtVdlWE[20],34.283,39.424,0,0,1,1,1,0,0
0YdYFtVdlWE[21],38.424,45.800,0,0,1,0,0,0,0
0YdYFtVdlWE[2],51.375,57.653,1,0,0,0,0,0,0
0YdYFtVdlWE[3],57.880,62.053,0,0,0,0,0,0,1
0YdYFtVdlWE[4],61.053,76.161,1,0,0,0,0,0,0
0YdYFtVdlWE[5],76.218,81.528,1,0,0,0,1,0,0
0YdYFtVdlWE[6],81.506,92.543,1,0,0,0,1,0,0
0YdYFtVdlWE[7],91.543,94.668,1,0,0,0,1,0,0
0YdYFtVdlWE[8],93.918,96.554,0,0,0,0,0,0,1
0YdYFtVdlWE[9],96.043,97.662,1,0,0,0,1,0,0
0YiAKqU36KE[0],0.000,9.003,1,0,0,1,0,0,0
0YiAKqU36KE[1],9.210,16.656,1,0,0,0,0,0,0
0YiAKqU36KE[2],17.641,29.078,1,0,1,0,0,0,0
0YiAKqU36KE[3],28.876,32.859,1,0,0,0,1,0,0
0YiAKqU36KE[4],32.348,36.600,0,0,0,0,0,0,1
0YiAKqU36KE[5],35.600,39.893,0,1,1,1,0,0,0
0YiAKqU36KE[6],39.332,41.290,1,0,0,0,0,0,0
0YiAKqU36KE[7],41.098,47.356,1,0,0,0,0,0,0
0YiAKqU36KE[8],46.356,54.001,1,0,0,0,0,0,0
0bsTzavb-AE[0],18.320,29.237,1,0,0,0,0,0,0
0bsTzavb-AE[1],28.556,38.087,1,0,0,0,0,0,0
0bsTzavb-AE[2],37.586,44.024,1,0,0,0,0,0,0
0bsTzavb-AE[3],43.024,51.127,1,0,0,0,0,0,0
0bxhZ-LIfZY[0],29.464,47.795,1,1,0,0,0,0,0
0bxhZ-LIfZY[1],46.895,59.778,0,1,1,0,0,0,0
0cBmQ_ItVUc[0],1.598,11.278,1,0,1,1,0,0,0
0cBmQ_ItVUc[10],76.388,82.177,1,0,1,0,1,1,0
0cBmQ_ItVUc[1],154.361,170.835,1,0,1,0,0,1,0
0cBmQ_ItVUc[2],170.045,195.100,0,1,0,1,1,1,0
0cBmQ_ItVUc[3],194.100,201.496,1,0,1,0,0,0,0
0cBmQ_ItVUc[4],200.665,223.047,1,0,0,0,0,0,0
0cBmQ_ItVUc[5],222.486,232.665,1,0,1,0,1,1,0
0cBmQ_ItVUc[6],19.846,24.219,1,0,0,0,0,0,0
0cBmQ_ItVUc[7],36.179,57.064,1,1,0,0,0,0,0
0cBmQ_ItVUc[8],56.333,69.845,0,1,1,1,1,1,0
0cBmQ_ItVUc[9],70.102,75.662,0,0,1,1,0,1,0
0eTibWQdO5M[0],37.317,49.681,1,0,0,1,0,0,0
0hCOCt6fWas[0],68.705,74.165,0,0,0,0,0,0,1
0hCOCt6fWas[1],73.415,82.716,0,0,0,0,0,0,1
0hCOCt6fWas[2],86.395,92.324,0,0,0,0,0,0,1
0hCOCt6fWas[3],9.041,18.990,0,0,0,0,0,0,1
0hCOCt6fWas[4],97.061,103.020,0,0,0,0,0,0,1
0hCOCt6fWas[5],43.812,51.147,0,0,0,1,0,0,0
0hCihQ5Kep0[0],19.647,31.083,1,0,0,0,0,0,0
0hCihQ5Kep0[1],43.961,52.624,1,0,0,0,0,0,0
0hCihQ5Kep0[2],52.751,56.894,1,0,0,0,0,0,0
0jtdrsmVzYQ[0],29.744,35.553,0,0,0,0,0,0,1
0jtdrsmVzYQ[1],34.702,42.856,0,1,0,0,0,1,0
0mXv97u2OCM[0],29.834,34.805,1,0,0,0,0,0,0
0mXv97u2OCM[1],34.084,45.540,1,0,0,0,0,0,0
0nJrksJ7azM[0],0.000,3.625,1,0,0,0,0,0,0
0nJrksJ7azM[1],2.625,13.952,0,0,0,0,0,0,1
0nJrksJ7azM[2],13.551,23.301,0,0,0,0,0,0,1
0nJrksJ7azM[3],22.351,24.837,1,0,0,0,0,0,0
0nJrksJ7azM[4],37.785,46.717,1,0,0,0,0,0,0
0nJrksJ7azM[5],45.747,51.297,1,0,0,0,1,0,0
0p9XKC_J3hU[0],32.827,41.020,1,0,0,0,0,1,0
0r8KVXUCV6c[0],86.764,98.620,1,1,1,1,0,0,0
0r8KVXUCV6c[1],123.221,132.981,0,0,1,0,0,0,0
0r8KVXUCV6c[2],53.859,64.108,0,0,1,0,0,0,0
0r8KVXUCV6c[3],70.122,83.035,0,0,1,1,1,0,0
0rE8jEvQW_I[0],0.879,5.381,1,0,0,0,0,0,0
0rE8jEvQW_I[1],5.599,10.260,1,0,0,0,0,0,0
0rE8jEvQW_I[2],9.560,15.199,1,0,0,0,0,0,0
0rE8jEvQW_I[3],14.788,21.255,1,0,0,0,0,0,0
0rE8jEvQW_I[4],20.255,23.630,1,0,0,0,0,0,0
0rE8jEvQW_I[5],22.630,29.527,1,0,0,0,0,0,0
0rE8jEvQW_I[6],28.736,31.931,1,0,0,0,0,0,0
0rE8jEvQW_I[7],30.931,33.827,1,0,0,0,0,0,0
0rE8jEvQW_I[8],33.206,36.461,1,0,0,0,0,0,0
0tkWa2skSmA[0],42.335,47.745,0,0,0,0,0,0,1
0tkWa2skSmA[1],51.325,69.865,1,0,0,0,0,1,0
0uftSGdwo0Q[0],0.000,6.639,0,1,0,0,0,0,0
0uftSGdwo0Q[1],78.263,83.474,1,0,0,0,0,0,0
0uftSGdwo0Q[2],14.449,22.093,1,0,0,0,0,0,0
0uftSGdwo0Q[3],35.381,41.539,1,1,0,0,0,0,0
0utROiKxejc[0],6.626,12.685,0,1,0,0,0,0,0
0utROiKxejc[1],11.685,16.197,0,1,0,0,0,0,0
0utROiKxejc[2],21.562,33.368,0,1,0,0,0,0,0
0vXaXWx7Rvo[0],-0.488,6.379,1,0,0,0,0,1,0
0vXaXWx7Rvo[1],5.379,7.776,1,0,1,1,0,0,0
0vXaXWx7Rvo[2],7.265,11.927,1,0,0,0,0,0,0
0vXaXWx7Rvo[3],13.052,19.420,1,0,0,0,0,0,0
0vXaXWx7Rvo[4],39.332,45.919,1,0,0,0,0,0,0
0vXaXWx7Rvo[5],45.129,51.706,1,0,0,0,0,0,0
0y022OlZ3W0[0],-0.458,3.645,1,0,0,0,0,0,0
0y022OlZ3W0[1],2.885,6.549,1,0,0,0,0,0,0
0y022OlZ3W0[2],41.178,48.264,0,0,1,0,0,0,0
0y022OlZ3W0[3],5.728,11.318,1,0,1,0,0,0,0
0y022OlZ3W0[4],11.485,19.240,1,0,1,0,0,0,0
0y022OlZ3W0[5],18.340,22.433,0,0,1,0,1,0,0
0y022OlZ3W0[6],21.742,27.182,0,0,1,1,0,0,0
0y022OlZ3W0[7],29.155,32.121,0,0,1,0,0,0,0
0y022OlZ3W0[8],31.510,40.102,0,0,1,0,0,0,0
0zl_GDVzykw[0],5.379,10.410,1,0,0,0,0,0,0
0zl_GDVzykw[1],30.632,38.426,0,0,0,1,0,1,0
100178[0],0.091,1.390,1,0,0,0,0,0,0
100178[10],5.429,11.128,0,0,0,0,0,0,1
100178[11],10.128,17.105,0,0,0,0,0,0,1
100178[12],16.424,21.774,0,0,0,0,0,0,1
100178[13],21.293,28.569,1,0,0,0,0,0,0
100178[14],28.048,31.293,0,0,0,1,0,0,0
100178[15],30.372,33.657,0,1,0,0,0,0,0
100178[16],32.657,38.746,1,0,0,1,1,0,0
100178[17],39.053,43.365,0,0,0,0,0,0,1
100178[1],0.480,6.429,0,0,0,0,0,0,1
100178[2],43.493,48.304,0,0,0,0,0,0,1
100178[3],47.653,52.514,0,0,0,1,0,0,0
100178[4],51.604,56.844,0,0,0,1,1,0,0
100178[5],55.844,61.504,1,0,0,0,0,0,0
100178[6],60.833,64.607,1,0,0,0,0,0,0
100178[7],64.006,65.894,0,0,0,0,0,0,1
100178[8],65.073,69.216,0,1,0,0,0,0,0
100178[9],68.256,71.282,0,0,0,0,0,0,1
100499[0],0.000,2.807,1,0,0,0,0,0,0
100499[1],2.975,11.647,1,0,0,0,0,0,0
100499[2],11.805,17.494,1,0,1,1,0,0,0
100499[3],16.604,30.804,1,0,1,1,0,0,0
100499[4],32.398,38.267,0,0,1,0,0,0,0
100499[5],37.317,59.449,0,0,1,1,0,0,0
100499[6],58.628,66.822,1,0,0,0,0,0,0
101787[0],0.000,5.521,0,0,0,0,0,0,1
101787[10],18.679,22.123,1,0,0,0,0,0,0
101787[11],22.440,28.698,0,1,0,1,1,0,0
101787[12],28.337,34.894,0,1,0,0,0,0,0
101787[13],33.894,36.650,1,0,0,0,1,0,0
101787[14],35.800,37.907,1,0,0,0,0,0,0
101787[15],37.656,44.283,0,0,0,1,0,0,0
101787[1],5.170,13.254,1,0,1,0,0,0,0
101787[2],43.493,47.186,0,0,0,1,0,0,0
101787[3],47.414,57.214,0,0,0,0,0,0,1
101787[4],56.862,60.087,0,0,0,0,0,0,1
101787[5],59.845,64.527,0,0,0,1,0,0,0
101787[6],64.315,66.223,0,0,0,1,0,0,0
101787[7],65.522,68.648,0,1,0,0,0,0,0
101787[8],12.972,18.322,0,0,0,0,0,0,1
101787[9],17.621,19.679,0,0,0,0,0,0,1
101851[0],0.939,7.576,0,1,0,0,0,0,0
101851[10],107.657,113.396,0,0,0,1,0,0,0
101851[11],113.603,116.499,0,1,0,0,0,0,0
101851[12],13.371,19.679,1,0,1,1,0,0,0
101851[13],116.147,117.726,0,1,0,0,0,0,0
101851[14],18.908,34.864,0,1,0,1,0,0,0
101851[15],34.693,38.137,0,0,0,0,0,0,1
101851[16],37.416,39.454,1,0,0,0,0,0,0
101851[17],38.554,43.365,0,1,0,0,0,0,0
101851[18],42.814,56.475,0,0,0,0,0,0,1
101851[19],57.191,63.429,0,1,0,1,0,0,0
101851[1],7.444,13.293,0,0,0,0,0,0,1
101851[20],63.298,66.532,0,1,0,0,0,0,0
101851[2],65.951,72.629,0,0,0,1,0,0,0
101851[3],72.377,84.252,0,1,0,1,0,0,0
101851[4],84.190,85.918,0,1,0,0,0,0,0
101851[5],85.587,88.682,1,0,0,0,1,0,0
101851[6],88.530,90.318,0,0,0,0,0,0,1
101851[7],90.156,99.268,0,1,0,0,0,0,0
101851[8],98.268,101.373,0,0,1,0,0,0,0
101851[9],100.852,106.851,0,1,1,1,0,0,0
102168[0],0.331,5.521,0,0,1,0,0,0,0
102168[1],5.249,8.415,0,0,0,0,0,0,1
102168[2],7.415,25.635,0,0,1,0,0,0,0
102168[3],24.765,50.120,0,0,1,0,0,0,0
102168[4],49.469,58.281,0,0,0,0,0,0,1
102184[0],0.371,13.962,0,0,1,0,0,0,0
102184[10],58.049,67.620,0,0,0,0,0,0,1
102184[11],66.620,69.705,1,0,1,0,0,0,0
102184[12],69.733,73.756,0,0,1,1,0,0,0
102184[13],72.756,77.627,0,1,1,1,0,0,0
102184[1],13.690,17.903,1,0,1,0,0,0,0
102184[2],76.627,85.529,0,0,0,1,1,0,0
102184[3],85.248,90.029,0,1,1,1,0,0,0
102184[4],89.029,97.702,0,0,1,1,0,0,0
102184[5],96.971,100.834,0,0,0,0,0,0,1
102184[6],17.202,34.395,0,0,1,0,0,0,0
102184[7],34.194,42.786,0,0,1,0,0,0,0
102184[8],42.255,45.790,0,0,1,1,1,0,0
102184[9],45.707,58.122,0,0,1,1,0,0,0
10219[0],0.000,4.015,0,1,0,0,0,0,0
10219[10],32.507,34.874,0,0,0,0,0,0,1
10219[11],34.962,39.923,1,0,0,0,0,0,0
10219[12],39.801,44.532,0,0,1,0,0,0,0
10219[13],44.211,46.827,0,0,0,0,0,1,0
10219[1],3.693,11.288,0,0,0,0,0,1,0
10219[2],47.084,54.260,1,1,0,0,0,0,0
10219[3],53.260,57.922,1,1,0,0,0,0,0
10219[4],57.491,74.205,0,1,0,0,0,0,0
10219[5],76.927,80.551,1,0,1,0,0,0,0
10219[6],11.725,13.583,1,1,0,0,0,0,0
10219[7],12.603,15.020,1,0,0,0,0,0,0
10219[8],16.843,26.134,0,0,0,0,0,0,1
10219[9],25.873,33.507,0,0,1,0,0,0,0
102213[0],1.618,6.968,0,0,0,0,0,0,1
102213[10],34.004,38.885,0,1,0,0,1,0,0
102213[11],38.284,48.184,0,1,0,0,1,0,0
102213[12],48.471,55.757,0,0,0,0,0,0,1
102213[13],56.034,62.532,0,0,0,1,0,0,0
102213[1],7.095,12.555,1,0,0,0,0,0,0
102213[2],62.090,69.406,0,0,1,1,0,0,0
102213[3],68.406,76.380,0,0,1,1,0,0,0
102213[4],75.859,82.446,0,0,0,1,0,0,0
102213[5],81.486,85.010,0,1,0,0,0,1,0
102213[6],11.555,18.332,1,0,0,0,0,0,0
102213[7],17.891,23.560,0,0,1,0,1,0,0
102213[8],22.929,30.774,0,1,0,1,0,0,0
102213[9],31.161,33.627,0,1,1,0,0,1,0
10223[0],0.000,3.625,0,0,0,0,0,0,1
10223[1],3.364,7.606,0,0,1,0,0,0,0
10223[2],6.606,16.596,0,0,0,0,0,0,1
10223[3],17.222,35.413,0,0,0,1,0,0,0
10223[4],35.092,39.234,0,0,0,1,0,0,0
10223[5],38.234,41.829,0,0,0,0,0,0,1
10223[6],40.908,43.994,0,1,0,0,0,0,0
10223[7],43.592,62.571,0,0,0,1,0,0,0
10223[8],62.918,73.616,0,1,1,1,0,0,0
10223[9],72.616,76.370,1,0,0,0,0,0,0
102389[0],0.000,5.322,0,0,0,0,0,0,1
102389[10],18.948,22.093,0,1,0,0,0,0,0
102389[11],21.093,25.306,0,0,1,1,0,0,0
102389[12],24.945,30.554,0,0,1,1,0,0,0
102389[13],30.193,34.425,0,0,1,1,0,0,0
102389[14],33.785,43.674,0,0,1,1,0,0,0
102389[1],5.619,8.105,0,1,1,1,0,0,0
102389[2],42.724,46.278,0,0,1,1,1,0,0
102389[3],47.643,50.908,0,1,1,1,0,0,0
102389[4],50.357,57.583,0,0,1,1,0,0,0
102389[5],57.102,59.169,0,0,1,0,0,0,0
102389[6],58.748,62.771,0,1,1,0,0,0,0
102389[7],8.382,11.517,0,0,1,0,0,0,0
102389[8],11.246,15.858,0,0,0,0,0,0,1
102389[9],14.858,19.250,0,1,1,1,0,0,0
102408[0],1.229,5.970,0,0,0,0,0,1,0
102408[1],5.259,9.273,0,0,0,1,1,0,0
102408[2],9.470,11.777,0,0,0,0,0,0,1
102408[3],10.777,22.582,1,0,0,0,0,0,0
102408[4],25.214,29.756,0,0,0,0,0,0,1
102408[5],29.375,35.902,1,0,0,1,0,0,0
102408[6],36.189,44.692,1,0,0,1,0,0,0
102408[7],43.692,48.054,0,1,0,1,0,0,0
102408[8],47.693,51.716,0,1,0,1,0,0,0
102408[9],50.826,57.583,0,0,0,1,0,0,0
102858[0],0.760,2.568,0,0,0,0,0,0,1
102858[10],100.493,103.259,0,0,1,0,0,0,0
102858[11],102.728,107.819,1,0,1,0,0,0,0
102858[12],5.479,18.342,1,0,0,0,0,0,0
102858[13],107.427,113.366,1,0,1,0,0,0,0
102858[14],112.695,117.098,0,1,0,0,0,0,0
102858[15],117.225,120.001,1,0,0,0,0,0,0
102858[16],119.091,121.029,1,0,0,0,0,0,0
102858[17],120.707,123.204,1,0,0,0,0,0,0
102858[18],17.342,22.283,1,0,1,0,0,0,0
102858[19],21.812,43.295,1,0,0,0,0,0,0
102858[1],1.678,6.090,0,0,1,0,0,0,0
102858[20],43.014,50.279,1,0,1,0,0,0,0
102858[21],49.279,56.565,1,0,0,0,0,0,0
102858[22],55.565,60.356,0,0,0,0,0,0,1
102858[23],60.215,68.787,1,0,0,0,0,0,0
102858[24],67.947,69.476,1,0,1,0,0,0,0
102858[2],69.823,75.532,1,0,1,0,0,0,0
102858[3],75.250,83.743,0,0,1,0,0,0,0
102858[4],82.763,85.260,1,0,0,0,0,0,0
102858[5],84.759,88.373,0,0,0,0,0,0,1
102858[6],88.001,93.002,1,0,0,0,0,0,0
102858[7],93.120,96.035,0,0,0,0,0,0,1
102858[8],95.035,97.851,1,1,0,0,0,0,0
102858[9],96.851,99.956,1,0,1,0,0,0,0
104741[0],1.668,6.469,1,1,0,0,0,0,0
104741[1],6.028,12.924,1,0,0,0,0,0,0
104741[2],13.052,15.967,1,0,1,1,0,0,0
104741[3],15.097,21.006,0,0,0,1,0,0,0
104741[4],20.944,41.699,1,0,0,0,0,0,0
104741[5],41.148,48.593,1,0,0,0,0,0,0
104741[6],48.990,54.131,1,0,0,0,0,0,0
104741[7],53.749,58.401,0,0,0,1,0,0,0
104741[8],57.740,62.402,0,0,0,1,1,0,0
104741[9],62.080,67.341,0,0,0,1,0,0,0
106077[0],0.301,7.527,1,0,0,0,0,0,0
106077[10],31.959,34.545,0,0,0,0,0,0,1
106077[11],34.413,41.819,0,0,0,0,1,0,0
106077[12],41.447,45.430,0,0,0,0,0,0,1
106077[13],44.570,50.499,0,1,0,0,1,0,0
106077[14],49.499,54.600,1,0,0,0,0,0,0
106077[1],7.834,12.266,1,0,0,0,0,0,0
106077[2],54.049,60.287,0,1,0,1,1,0,0
106077[3],59.287,64.288,1,0,0,0,0,0,0
106077[4],63.766,72.619,0,0,0,1,0,0,0
106077[5],72.257,78.376,1,0,0,0,0,0,0
106077[6],77.984,80.790,0,0,1,1,1,0,0
106077[7],11.884,18.721,0,0,0,0,0,0,1
106077[8],18.350,22.932,0,0,0,1,0,0,0
106077[9],22.400,32.101,0,1,1,1,1,0,0
106514[0],0.000,4.523,1,0,0,0,0,0,0
106514[10],6.078,11.777,0,0,0,0,0,0,1
106514[11],10.867,14.890,0,0,0,1,0,0,0
106514[12],15.616,30.844,0,0,0,1,0,0,0
106514[13],30.861,35.423,0,1,0,1,0,0,0
106514[14],34.523,38.875,0,0,1,1,0,0,0
106514[15],38.663,42.836,0,0,0,0,0,0,1
106514[16],45.698,51.736,0,1,1,1,1,0,0
106514[17],50.736,54.260,0,0,0,1,0,0,0
106514[1],4.860,7.078,0,1,1,1,0,0,0
106514[2],53.260,61.803,0,1,0,1,0,0,0
106514[3],60.883,64.218,1,0,0,0,0,0,0
106514[4],63.417,71.601,1,1,0,1,1,0,0
106514[5],71.070,85.998,0,1,1,1,1,0,0
106514[6],84.998,89.361,0,0,0,1,0,0,0
106514[7],88.690,93.292,0,1,0,0,0,0,0
106514[8],93.180,95.936,0,1,0,1,0,0,0
106514[9],95.624,107.439,1,1,0,0,0,0,0
106941[0],0.470,4.743,0,0,0,0,0,0,1
106941[10],42.126,45.510,0,1,1,1,0,0,0
106941[11],44.510,51.487,0,1,0,1,0,0,0
106941[12],50.487,56.096,0,1,0,0,0,1,0
106941[1],5.928,8.933,0,1,0,0,0,0,0
106941[2],55.096,65.904,0,1,0,1,1,0,0
106941[3],64.904,67.690,1,1,0,0,0,0,0
106941[4],67.328,77.907,0,1,0,1,0,0,0
106941[5],8.722,12.156,0,1,0,1,0,0,0
106941[6],12.643,24.817,1,0,0,1,1,0,0
106941[7],25.074,31.023,0,0,1,1,0,0,0
106941[8],31.340,37.838,0,0,0,0,0,0,1
106941[9],36.917,43.126,0,1,0,1,0,0,0
107551[0],0.380,5.052,0,0,1,0,0,0,0
107551[10],43.772,58.610,0,0,1,1,0,0,0
107551[11],58.229,60.756,0,0,0,0,0,0,1
107551[12],61.202,77.248,1,0,1,0,0,0,0
107551[13],77.954,86.567,0,0,0,0,0,0,1
107551[14],85.567,88.313,0,0,1,0,1,0,0
107551[1],12.104,21.036,0,0,1,0,0,0,0
107551[2],87.732,107.070,0,0,1,0,0,0,0
107551[3],107.467,116.968,0,0,1,1,0,0,0
107551[4],116.876,120.620,0,0,1,0,1,0,0
107551[5],120.059,129.739,0,0,1,0,0,0,0
107551[6],129.188,131.565,0,0,1,0,0,0,0
107551[7],22.341,28.948,1,0,0,0,0,0,0
107551[8],29.115,31.961,0,0,1,0,0,0,0
107551[9],32.108,43.934,0,0,1,1,0,0,0
107585[0],0.371,7.816,0,0,1,1,0,0,0
107585[10],129.417,137.192,0,0,1,1,0,0,0
107585[11],136.192,142.919,0,0,0,0,0,0,1
107585[12],22.051,25.226,0,1,1,1,0,0,0
107585[13],24.226,26.254,1,1,0,0,0,0,0
107585[14],26.731,30.664,0,0,1,1,0,0,0
107585[15],29.664,36.511,0,0,1,1,0,0,0
107585[16],36.129,44.652,0,0,1,1,1,0,0
107585[17],43.722,48.124,1,0,1,0,0,0,0
107585[18],47.404,69.965,1,0,1,1,0,0,0
107585[19],69.553,75.612,1,0,1,1,0,0,0
107585[1],7.903,22.243,1,0,0,0,1,0,0
107585[2],74.612,78.475,0,0,1,0,0,0,0
107585[3],77.475,80.501,0,0,1,1,0,0,0
107585[4],79.750,96.205,0,0,1,1,1,0,0
107585[5],95.205,105.055,0,0,1,1,0,0,0
107585[6],104.783,110.932,0,0,0,1,0,0,0
107585[7],109.932,119.263,0,0,1,0,0,0,0
107585[8],118.682,125.768,0,1,1,0,1,0,0
107585[9],124.898,129.709,1,0,1,1,1,0,0
108146[0],0.550,5.142,0,0,1,0,0,0,0
108146[10],33.096,45.171,0,0,1,0,0,0,0
108146[11],44.171,48.833,0,1,0,1,0,0,0
108146[1],4.860,9.422,1,0,1,0,0,0,0
108146[2],48.671,53.552,0,1,1,1,0,0,0
108146[3],52.841,55.897,0,1,1,0,0,0,0
108146[4],8.781,19.479,1,0,1,0,0,0,0
108146[5],18.649,22.802,0,0,1,0,0,0,0
108146[6],21.872,23.959,0,0,1,0,0,0,0
108146[7],23.388,26.932,1,0,1,0,0,0,0
108146[8],26.681,30.814,1,0,1,0,0,0,0
108146[9],30.362,34.096,0,1,1,1,0,0,0
108793[0],1.308,3.845,0,1,0,0,0,0,0
108793[10],99.286,101.164,0,1,0,0,0,0,0
108793[11],6.177,11.587,1,0,0,0,1,0,0
108793[12],11.056,14.680,1,0,0,0,0,0,0
108793[13],13.960,19.689,1,0,0,0,0,0,0
108793[14],18.809,21.834,0,0,0,0,0,0,1
108793[15],21.333,28.229,1,0,0,0,0,0,0
108793[16],27.229,40.073,1,1,0,0,0,1,0
108793[17],39.222,41.839,1,0,0,0,0,0,0
108793[18],40.888,46.817,0,0,0,0,0,0,1
108793[1],2.845,6.489,1,0,0,0,0,0,0
108793[2],45.987,51.676,0,0,0,1,0,0,0
108793[3],51.005,60.177,0,1,1,1,1,0,0
108793[4],59.277,63.449,0,1,0,1,1,0,0
108793[5],62.449,68.807,1,0,0,0,1,1,0
108793[6],68.067,78.795,1,0,0,0,1,0,0
108793[7],78.174,94.060,1,0,0,0,1,0,0
108793[8],93.060,95.956,1,0,0,0,0,0,0
108793[9],94.956,99.877,0,0,0,1,0,0,0
110203[0],0.071,6.668,0,0,1,0,0,0,0
110203[1],5.668,10.929,0,1,1,0,0,0,0
110203[2],11.056,29.676,0,0,0,0,0,0,1
110203[3],30.332,40.931,0,0,1,0,0,0,0
110203[4],41.188,49.092,0,1,0,0,0,0,0
110203[5],48.631,54.729,0,0,1,1,0,0,0
110203[6],53.729,62.422,0,1,1,1,0,0,0
110203[7],62.370,68.388,0,0,1,0,0,0,0
110203[8],67.737,71.990,0,1,1,1,0,0,0
110203[9],71.579,74.434,0,0,1,0,0,0,0
110565[0],0.929,8.215,1,0,1,1,0,0,0
110565[1],7.215,12.126,0,1,0,0,0,0,0
110565[2],13.870,29.048,0,0,1,1,0,0,0
110565[3],29.913,39.354,0,1,1,1,0,0,0
110565[4],38.673,41.200,1,0,1,1,0,0,0
110565[5],40.200,46.498,1,1,0,0,0,0,0
110565[6],45.837,51.297,0,0,1,1,0,0,0
110565[7],52.263,62.083,0,0,1,1,0,0,0
110565[8],61.472,73.816,0,1,1,1,0,0,0
